,distBF,distRA,distSeaTac
9390,81207.50152169265,75955.57083023136,102135.0291027524
9391,66430.17918711476,80986.18315140205,97206.86544726865
9392,56282.27143552941,36679.949003657835,32058.15608909424
9393,56282.27143552941,36679.949003657835,32058.15608909424
9394,61345.441416950576,78039.4607817157,92235.38510899067
9395,75962.07010451064,68153.18585631078,45393.99202348252
9396,90686.16371279307,108995.35029612682,121294.0091772671
9397,26604.382754735034,33975.88551893129,14000.348202121055
9398,55394.57747439451,75016.1438815836,85880.22266162197
9399,105737.0632580985,105670.05256553295,130685.93964817289
9400,18723.088779908132,29773.524732946218,17254.433986090957
9401,56087.082070842065,76219.37514577837,86382.48253361358
9402,83705.7027847234,80056.25771499662,105922.55571470925
9403,41466.266179580525,62431.93050009594,71652.65124252197
9404,107933.94581169415,84342.8115405497,87064.76966855563
9405,14136.546195011337,37338.743552993474,34231.37142026973
9406,115443.10164099977,109019.38947881869,135521.23967404233
9407,94493.11558789315,70345.5441549669,76313.70397480139
9408,6957.723805292743,28177.723007181652,37756.1420880107
9409,53522.543068982246,71737.03700982213,84327.67961937282
9410,95961.32710814165,71820.63769489311,77674.26207930234
9411,69213.32461629374,44572.414736973595,56910.43208630536
9412,29305.57668098097,21128.385130686733,5960.283474691288
9413,69208.42493118947,86411.16634552766,100063.30809141064
9414,18900.87781279887,35716.72804019403,49415.97897523451
9415,90763.58497569506,85734.69319017396,111935.24642019736
9416,76733.75247981191,87700.76030971593,106815.52858842212
9417,33188.52583914959,50001.56090694414,64016.738673078486
9418,59370.37047239924,56639.11178304452,81966.08640297034
9419,16301.724310222018,36538.33068506431,47191.27176525773
9420,79097.84379838736,74325.5365343097,49661.56029656163
9421,77244.8272471419,93176.10324925101,108135.5860934232
9422,53185.0243064497,56515.92937379977,79540.82919638783
9423,67586.52268686042,84814.46933475461,98443.07902856138
9424,74603.48109801373,90173.87300635445,105483.69094084448
9425,59419.17668017662,79901.74376186167,89514.82868301461
9426,71540.00429034128,64165.13012430096,41032.8761217197
9427,39573.2478027484,15189.482334933722,36717.52571295833
9428,63887.40050439699,53059.610967638524,79724.12667298305
9429,73639.15029322144,89468.31119561603,104526.78889206481
9430,33830.9750568064,37649.49327128015,12880.937413648224
9431,84554.35940392863,100360.94765158676,115445.41420017515
9432,51875.6452287007,36496.30392499384,62996.691934145216
9433,17383.976925883297,7279.900567156071,25496.23230609613
9434,145100.58613768488,123298.1017888709,143837.32318161218
9435,72195.72109135771,53324.98852478379,45313.14101366959
9436,89190.48802861175,64850.32481411985,72336.33405232501
9437,87882.3128293542,102646.70231776171,118733.65856520893
9438,27288.515982150162,51944.15310496849,50944.210851695956
9439,14133.480271759427,37387.61862350821,34361.38694962602
9440,14133.480271759427,37387.61862350821,34361.38694962602
9441,74635.89251619454,62159.494660887285,88763.11333483501
9442,66904.41339041857,47384.03385793951,41187.28221480199
9443,29694.72512033639,54252.972799652256,55151.21958376955
9444,72877.2512958228,87490.75911536219,103682.77804447922
9445,59675.96219675515,74471.07025195942,52683.37756209355
9446,22482.565262747794,17330.7041488443,10367.895699959261
9447,97958.83044074994,88188.46048200049,67167.10630696369
9448,65877.47660849646,56913.344332208835,35030.188042285794
9449,42437.22782978938,48451.466480923555,69898.57774953116
9450,59202.2115716212,79651.93652655292,89316.5885705216
9451,28019.59800128356,46205.41245751224,58905.78428044857
9452,55004.922200076275,75007.60879068961,85364.5459711452
9453,74709.1772342372,62292.82890064978,88900.7593748666
9454,58441.003774130826,39288.33680988884,33284.879781614465
9455,48978.421121329484,71736.15076149718,77566.07533070692
9456,57634.89299070465,32974.40442895429,47537.00203597468
9457,53286.870662082016,75110.19228783595,82659.90851526822
9458,83530.9876165986,78230.2517772936,104434.90865648926
9459,77344.97747785495,71170.8586629511,47290.338782624895
9460,18895.46544599306,15759.7528459861,13818.419651364306
9461,75687.75820839526,58043.1225626755,83421.81204324312
9462,43586.21703924116,20216.78024931648,43208.002208500555
9463,62002.00131914606,80131.87311819146,92776.06880948777
9464,74440.78726201004,61819.65424916513,43782.20128647304
9465,83233.63509415141,59033.107895618756,66000.37525721859
9466,41003.91203384676,62787.389048508514,70732.98009963828
9467,58463.30635892784,75568.3660109782,89344.81643591885
9468,98009.32715904755,73846.70508910767,79726.11070968946
9469,57360.24392482594,41732.292138706616,28861.68220039829
9470,79674.89685207923,71605.13754310632,49080.02405832668
9471,64376.36991577522,84246.863475977,94676.72376878666
9472,95865.22224888756,93670.24976745296,119262.98434447752
9473,91915.90750834426,79139.33741014612,105629.91912336467
9474,51750.6779052203,71876.69361469972,82107.96361388502
9475,77345.38273661879,72773.07406211755,47983.479550483986
9476,80485.73693303947,55880.19593186485,69942.59397609494
9477,73620.90026385953,88696.71951149337,104470.72433216976
9478,48302.96825465115,67879.7341033962,78883.12091149425
9479,7550.794576337013,19955.118957283845,33078.14515186345
9480,58806.49742871537,56006.18070584433,81341.48593022395
9481,74460.8878512625,57460.30927468009,83122.84509724785
9482,60990.644204587574,51695.31845773001,30102.447276501352
9483,52848.03760964055,74959.27748803762,81988.52217306547
9484,63645.83686623083,84552.04545198152,93453.44196278014
9485,15018.078016962165,9666.04366237993,25216.245359885503
9486,47998.178958026074,24897.059284980918,47640.96676676937
9487,30967.160917273824,28451.924592139836,52545.01902156382
9488,52545.19089239743,50294.28615846559,75333.43789264541
9489,43863.57571238263,24878.966425918283,22139.105642625655
9490,43863.57571238263,24878.966425918283,22139.105642625655
9491,47679.817519647884,68690.68929147696,77709.01740850612
9492,77515.80982046972,92666.1705643076,108377.91495457155
9493,64905.79921906344,69561.07501863959,92225.03968047781
9494,57822.694886815305,78653.22086836385,87763.90465218198
9495,91916.2943509334,98971.28439535199,120693.3090438393
9496,102581.2771799653,83346.33600311805,107258.87720782762
9497,84028.88198922233,102412.48799603252,114647.87914208065
9498,92151.907075851,88131.93493186888,114141.20171210612
9499,68188.30263519855,59389.91293149381,85959.73253183877
9500,85540.22201688241,101117.54408296458,116428.46051197483
9501,72245.50577543811,72709.60521927675,97233.97383696113
9502,128887.87118437371,107196.9805575678,128142.47883263878
9503,72196.17131588636,87841.74143608611,103076.80505133154
9504,86672.38253983347,63091.8044768348,66791.709445105
9505,66384.47760583104,67980.83793558358,91993.59084767466
9506,18750.945021960124,37041.81100126241,27095.97958541432
9507,18750.945021960124,37041.81100126241,27095.97958541432
9508,31673.08886181596,8067.644734016108,33267.54374495482
9509,60188.10532280517,48854.542866658085,75522.87035075991
9510,48727.43405028067,24629.90553543115,35909.79217037506
9511,62392.413399432065,42682.53539877846,37408.23901236837
9512,74166.58967889704,69981.96149666172,44957.07015013638
9513,52341.87611861873,47466.47895633139,73191.48925940829
9514,71196.63559362399,48905.89533831318,49353.88690893839
9515,39769.53382560146,30388.686691533032,56623.25758388669
9516,34688.6034285409,11876.272741088766,37058.07509065323
9517,32542.417421983606,20151.410580679163,46502.160425940114
9518,75224.81063854083,92616.95727477576,106046.67908796895
9519,88319.36649222454,91766.40786962854,115278.79680268888
9520,72692.17765726279,73256.12804596654,97750.75733633977
9521,31487.97219865859,48329.994828693365,62302.89269243817
9522,98197.5481534354,104298.77877547817,126592.29226589212
9523,85828.27785452493,64136.758679149214,61771.0820461065
9524,84790.01243139131,92367.70872804144,113731.59497398089
9525,61193.73950828637,50026.196186445704,30442.76247534686
9526,80061.31417098989,96931.87150246071,110920.75987098318
9527,80965.76950080073,99145.70816755194,111643.36387099215
9528,87317.54972329244,89755.61913349375,113692.09094481533
9529,78329.48068462368,55144.47124405161,57906.322737522256
9530,130019.23754093912,108201.72963645123,128948.48616761691
9531,38480.63016895489,16538.222067440904,41713.60728814203
9532,90593.16859913203,75286.25386138132,60529.01103142318
9533,75432.76491810282,52464.549448368576,54700.9122848669
9534,107097.7323547364,87662.57715457809,79390.45910065464
9535,142697.1652326064,121145.46017031813,116792.01042603473
9536,17152.74968347912,36948.365288101784,48042.93657817319
9537,90396.42871816894,104048.15307585982,121133.09918782441
9538,51556.841756826994,36714.80917022764,63280.860582286274
9539,68746.7046773143,87278.7135026435,99410.92412656442
9540,50902.081221386936,68971.36499291354,81736.93347747914
9541,55973.84940893381,42078.28584961654,68682.47490951889
9542,59682.42566021147,78955.4599047618,90228.86538102357
9543,64249.2906417238,44749.72162846306,38780.853907055964
9544,53036.543856205906,45414.341979607896,22225.477940306424
9545,7893.5366771315175,18954.66156334186,32276.809705828848
9546,79187.58898762296,62634.06295300772,50041.523773813926
9547,66913.75319983835,87080.73111127943,97061.73067187904
9548,10007.835528375666,23166.047084208283,37617.65830255393
9549,60662.041090976265,79915.83607213241,91205.14269898213
9550,66286.30065162551,69610.2581463211,92906.0555707385
9551,72705.99110047848,89412.26431266367,103585.49797230064
9552,38380.28443435646,35974.46576659657,60541.59812009396
9553,20447.962551967965,22283.6302999059,43512.5196312654
9554,7622.607149357371,20901.135667859344,34076.86366007018
9555,23591.430151220207,40939.13243990498,54355.66129912944
9556,52678.013733580105,66424.64529483444,83234.50544420148
9557,22075.23476236338,44626.771871569246,37759.02875638012
9558,83131.43608855693,79514.48291631862,54344.22938866273
9559,65327.26408687088,81711.17381465832,96218.53247129338
9560,6169.308741449076,21762.830601083206,33642.70689261877
9561,22126.79625300999,46788.81710152091,47070.89506326921
9562,11570.618457021055,25404.859709606244,40060.487199604235
9563,51250.72564350311,65265.52668297337,43555.053790047205
9564,140360.67433002955,118658.16056185114,114710.47677041481
9565,97337.6467216286,95280.4850366309,120845.6717289296
9566,57113.18735517072,77428.8350217038,87317.83041252439
9567,60802.23360618308,50728.9899707527,29927.36210492263
9568,58379.957412473865,54393.949188390536,80030.54633198203
9569,47303.63088644501,28948.064665752092,23500.84088649217
9570,80744.2851171459,56134.81588745951,66825.54675613451
9571,94548.04453565963,72546.43100864657,70587.08412970786
9572,81777.46269125391,97408.62665242584,112665.10123697371
9573,33963.412414951046,34916.28900824464,58092.54479254767
9574,71816.98536420849,88617.47129108354,102693.18159790733
9575,82511.19680255778,100381.63386513448,113241.63955392936
9576,10990.388811058145,13858.212036007146,27868.042520767656
9577,10178.639201726211,29784.66976045169,40857.05458947313
9578,36662.14986608181,53611.53519009051,67525.43329738664
9579,70644.50774826367,80698.6366170005,100387.06042172012
9580,98797.57816842465,88998.38964281775,68004.94475720506
9581,67215.76467654365,45828.681467893846,44129.50309065522
9582,56314.3954777624,76701.5387764563,86498.6701913918
9583,74567.58738192478,67171.00029906756,93632.75920508255
9584,35719.30025318487,35441.199494476925,8974.373702042965
9585,98578.32323327746,100228.51340983191,124575.75722862878
9586,32028.551773437943,48381.12654798529,62789.147717839376
9587,70857.82960199115,56862.05842956705,83321.93968150693
9588,64887.27964535021,85642.6310040661,94763.90063204418
9589,3545.2089467433398,23839.227267834587,33217.55722703356
9590,80758.30975240671,91564.79330698834,110822.28135330314
9591,76242.01712855503,58506.75534133541,48070.82893452496
9592,76067.94399753712,58722.61827428111,84218.84791465521
9593,43431.863316423936,52470.33505694945,72324.88869187483
9594,79726.57596530911,56732.47874521059,58705.06344579075
9595,87718.18660254541,82223.96723799965,58051.21941154884
9596,61544.54096639985,82866.90151044821,91120.57770788987
9597,8550.77187425274,29323.562643142945,39361.00570882024
9598,14039.466552508404,34736.702239070364,29083.365624029666
9599,65901.1139758663,47591.24073878147,38937.158616264765
9600,16631.818188308112,40639.73015894235,38266.230570689695
9601,62422.51958591543,64893.522400057554,88485.08622270524
9602,69904.09256106474,62498.3022980433,39369.42358276554
9603,87908.38720063149,89614.18678655478,113851.12908820355
9604,75620.04559743276,85007.63266624424,105180.07499372182
9605,19708.311107680394,5580.896166386833,23443.688788827432
9606,46955.96117388825,68393.4779519848,76753.80457667318
9607,84181.36874156962,61514.17000549166,62086.85435044029
9608,37837.62342200518,55807.6880751773,68725.19907295438
9609,17638.481803013197,7051.864152106991,25093.89908318533
9610,61208.96253722098,79390.38412097796,91979.12520290214
9611,64227.09162890499,83002.11539498312,94865.31152363509
9612,79745.2036810257,66597.87749653535,49139.97202313483
9613,47413.2837261348,41286.13611015085,67164.40353715577
9614,14656.176522329844,38257.256689072325,35625.94873424241
9615,76513.25611748369,62008.784357756565,88327.84564597173
9616,45466.47894319368,33610.17596036978,60232.005443062095
9617,55714.97130412593,34854.87568723041,33462.84819372806
9618,52901.54040133424,75514.44522300108,81534.33915177612
9619,67856.5157799299,72735.65396072954,95338.84917695756
9620,43208.953675374636,34489.23940950292,60725.37378248077
9621,23912.079378067636,9803.985693150604,35366.803884008
9622,78012.98896193282,88476.28427884626,107953.0457283089
9623,32879.19546402764,49930.05570774248,63726.64393930189
9624,45574.534984333586,41881.73998895461,67122.27433772436
9625,37821.0835309042,29658.638989269377,7420.877788479038
9626,47928.51887348411,29059.386983791344,24620.032092766996
9627,34964.64984347367,37281.26076605955,11666.888069788349
9628,30147.821590782725,54380.088838920434,57060.919125226916
9629,90738.87018903343,106749.94907342206,121627.7104568073
9630,99883.48205385488,84917.7029922757,69572.82042898827
9631,64316.62668528831,69596.13782023857,91947.10617281523
9632,69843.39357393594,87401.46851093261,100662.21093896119
9633,45985.536632829724,21667.04264003504,41961.93394403695
9634,18208.83344839254,42870.98065558026,43690.14264354013
9635,87245.28542180079,81368.86119647628,57414.61096432852
9636,63239.05770373837,79652.59861390544,94130.28353293201
9637,49304.88947998303,71647.13993984133,78327.28900332523
9638,75796.22993445217,93767.7276386152,106534.66209993632
9639,63013.66662737962,65949.10756274807,89356.3773542465
9640,139675.2815058937,116830.81853701512,135657.10050916846
9641,98671.54908815611,75421.09278673214,77200.93691625411
9642,66622.14338556341,76660.33762249305,96316.5232222249
9643,31348.72100140216,25801.71430712012,50761.53646071783
9644,68285.91245124,50485.77193066521,40644.32532263968
9645,71586.14541981269,88999.69012540655,102415.67176429358
9646,56331.76527528614,76386.69926895005,86654.45092463137
9647,82661.6769773491,94200.72598757804,112940.09023016291
9648,91252.6216274485,67584.69001385977,71380.72423744522
9649,56834.90469220786,77548.56324634173,86854.07293008444
9650,79513.38781011874,85479.41790194066,107683.11297748747
9651,46592.426433581924,22211.145035623114,35749.76086735384
9652,61538.131469694876,38971.420335519266,61120.25521312807
9653,51850.87482853267,27516.791163089907,39389.677714003534
9654,92446.09126933996,96818.54651708744,119941.09594280667
9655,112645.49510435932,109320.02657609904,135283.5385758473
9656,39061.1856926903,44851.4559456344,66272.63008390195
9657,27660.808591125835,18789.694114717437,8027.48721209534
9658,47724.44026432507,62258.97628190227,78380.32499821574
9659,20360.443109061187,40703.347745615814,51201.46145652478
9660,77059.79589072148,67904.38145044439,94534.97600844348
9661,98185.88049240851,83019.05120232534,67964.32562072464
9662,20991.344447128446,44993.085325845335,41436.19984257557
9663,73708.28438037587,77405.5119957817,50751.79623107125
9664,82328.09668678952,85956.84127142835,109328.57883915404
9665,79967.45007001917,56870.306437100335,59186.50074990488
9666,37757.68451068539,55003.20745270303,68640.62689822132
9667,93089.3779554561,92327.29628920075,117480.95760950186
9668,57489.626677138425,52144.98992740512,78075.5687163748
9669,57266.79745638385,36297.84625482718,34901.29278016295
9670,46509.806871120854,52956.335787517324,74321.11592363866
9671,53484.666958807175,53748.431387223834,77992.52625936664
9672,39200.66403821336,38374.1512526824,11707.606345400038
9673,31884.122304518118,12400.196799465,38978.70367997809
9674,62969.001659418864,82534.28650945191,93394.39401984171
9675,38640.171727824076,17340.505379299968,42854.98447888598
9676,21249.445240118548,6099.777604157187,21244.209340399746
9677,62670.47106941984,60430.94710614766,85678.44548996401
9678,49548.166447996155,68878.60860618003,80178.1250311536
9679,48262.98366279902,71279.22471972724,76548.952354501
9680,83429.17023519773,58975.81795956866,67718.22840518365
9681,52798.920521164226,28147.51421084482,43144.41217096232
9682,73413.72360895792,88076.80259906776,104226.01389422569
9683,59209.28016874609,79449.0075426089,89418.75318337278
9684,58247.84500458035,47259.00037764368,73914.56699089822
9685,35613.21033750553,11010.381297764228,32630.76639990448
9686,46557.73240303186,23714.10748102478,30621.50291698347
9687,69070.05957568035,57410.53214458225,38297.036532072474
9688,71427.06325461072,59524.246927384695,86173.87216942605
9689,61208.834100124324,78541.43944802447,92072.51199842966
9690,68306.60638888633,59977.633200535,37560.41312765852
9691,74758.34977513117,62381.986668500875,88992.70416414338
9692,25006.33858558427,34434.14508305093,16298.673899849126
9693,62983.257119530965,59526.21937910605,85109.27857242576
9694,42533.36545136859,52120.558880863784,71624.30971956084
9695,34459.19815842191,37989.76913150802,60187.72255298758
9696,100378.09424327989,78386.63418166155,76160.34765970995
9697,84945.1054041164,73969.67293683582,54054.12007943529
9698,69864.13098054707,84477.61173015283,100660.15097484061
9699,27306.2296025973,46127.93888251005,58194.76571068525
9700,87202.1883102378,104987.6835370894,117931.42868612576
9701,41043.92971366693,38334.71123555019,11888.066193081198
9702,71824.92947243992,89860.91891778323,102568.9366728467
9703,76534.08082898414,93812.71091351197,107364.74427609681
9704,17923.119318385554,39785.27907865612,33376.905483341834
9705,78663.04873085541,80221.64974486158,104419.50045624824
9706,73601.59490409607,91020.91051362816,104424.9093952883
9707,99549.69172168069,80795.31242119355,71412.1702378093
9708,52992.42301857622,28415.169015393676,42095.00903053227
9709,53274.68571802484,28620.159996066006,43632.866703683794
9710,25503.009595411222,42522.25057289605,56256.19931023522
9711,87055.53262076537,79927.13123843064,56776.53058346865
9712,88121.97908752807,82661.34573938324,58473.48856612015
9713,47107.719024304,62191.699691214686,77845.18012598364
9714,116761.08341537077,106183.36686176654,132816.97791786332
9715,93138.14571083244,102556.933192434,122842.21844921588
9716,55711.08310418799,70602.05784548525,86479.60490332788
9717,25063.602926583604,49642.98474388739,47891.85286101849
9718,73697.099817568,70993.42795345785,96525.93386301424
9719,73113.13078088246,74189.28270141238,98501.41873352052
9720,64033.66417053955,79314.83905075662,94876.78882878635
9721,64033.66417053955,79314.83905075662,94876.78882878635
9722,83222.80637359984,69491.43199022295,95891.05245513922
9723,45742.84883419791,22656.639646035357,45729.85220658025
9724,73101.49071920251,58323.94443335299,84626.65012291881
9725,99735.51225310343,102954.66953672326,126661.31324831632
9726,98776.08743762136,83461.38498195358,68602.71663258315
9727,21689.795224807942,5350.921483023129,21844.3342475472
9728,74111.58309984487,67429.96530945234,43839.82440892488
9729,21578.586457400746,16889.35103897768,40133.95702469819
9730,17010.817292998752,7674.83266343972,26119.916041468547
9731,53142.02783065882,31504.942159702558,32796.850657400704
9732,63058.96775625706,81636.19421037073,93747.99310175277
9733,20806.267064177646,41778.42323135392,33233.782930725465
9734,20335.12184324774,43642.10305321038,38613.772276885145
9735,34036.581421614435,9713.98448468895,28097.349243251458
9736,12010.934057842285,28732.312727824712,23213.203329984393
9737,50935.162420060304,57658.57399102345,79000.08479090905
9738,26008.577172661593,50481.159049514536,52388.781818981595
9739,77535.3311276756,62410.66776460363,88585.29936465874
9740,89342.38211535432,69139.8749602559,63006.78064495536
9741,87092.5696274705,62744.098695920016,70419.46145521326
9742,47020.40705643974,52191.61474356865,74203.02887512035
9743,32135.77568927077,24006.909166404275,49619.92803898633
9744,89098.99031673303,65167.62835765959,70294.13047535387
9745,10656.242246749083,22403.16736472036,37549.53090911319
9746,88499.9004948024,81751.65824104795,58357.208575742974
9747,19512.448412230224,43924.254143192185,46966.88041529892
9748,59248.76486340697,76695.1128398207,90109.2202478332
9749,43205.86349192239,64900.906922294525,72931.65764755582
9750,22192.0151210878,16220.055958297686,39909.51137939562
9751,34365.6740902122,51900.64459053614,65249.677905120305
9752,64567.70508493109,56162.09306148175,33775.75010877971
9753,37108.07020157318,12800.110882531628,29480.036031583913
9754,68927.53676840782,73856.4045365621,96451.40051712564
9755,39637.73642897093,15233.968234742608,36664.41222713721
9756,56309.596107662364,34774.435958638445,35101.28117237602
9757,75144.22362404765,85723.5179389106,105097.17045644423
9758,57547.87556154895,53518.17863460486,79149.94319662648
9759,32089.676009515846,17852.372961168818,44379.10342097815
9760,83691.5633241456,98485.13063547209,114538.45446418751
9761,92382.38808445194,83396.2482190052,61686.697120268305
9762,44491.30491887871,20667.78979113751,31975.316261740394
9763,101071.13933891518,85866.38835292215,70831.42456779447
9764,95947.21213347606,82371.62400988705,65291.557100774364
9765,91551.9261987444,94871.16377988011,118469.05198564629
9766,109908.41889576543,85360.0143887255,93691.22190385826
9767,74189.5274279968,84382.42962551584,104011.5305355619
9768,64178.0822863781,83599.67580406948,94639.21888239108
9769,82680.78106801063,69169.1566698647,95607.76869840789
9770,39974.10798184641,38348.36212858187,62754.23803210392
9771,58299.419981793784,40191.66328256083,65865.84239766709
9772,86198.61097858704,61794.939114072484,69941.37935866097
9773,54496.367452327904,32745.380869578854,34061.496267601244
9774,91159.62380231335,108467.0098277188,121951.41672958016
9775,38643.455449192516,53555.40410620856,69260.54733714365
9776,85676.16956321277,102375.65125899995,116539.31021931546
9777,132325.52017066878,127606.90987564776,153909.23370698822
9778,44543.44133288869,42062.811310574114,15687.928089310453
9779,70749.600223869,80808.05548389163,100494.65518044411
9780,22242.580132930652,46903.48421053832,47268.52591068568
9781,105236.23546083103,85678.72660307019,109297.17500298483
9782,41566.06118611341,19986.829411697196,25049.203205946724
9783,112005.47988901779,103895.21028566957,130532.43998417133
9784,110116.36863291413,106905.22801560792,132831.52491312343
9785,47659.87484357884,67165.0804537992,78266.57806637953
9786,19174.132714879237,15749.412091836102,37948.33078207664
9787,83975.88013374723,64072.164238204656,57534.74510899628
9788,93329.55488359237,93288.23391064534,118208.77145856904
9789,46996.61977857589,34400.39621511227,61063.28576476773
9790,57675.715630676845,75663.92955126353,88489.1611712956
9791,139572.00308407997,117588.86584995245,114370.27760930684
9792,66746.75908983503,58991.92907869598,36092.670690953804
9793,73359.51116509236,70796.10160132845,96286.90169989958
9794,64664.04858538104,75023.02447880039,94443.8195430127
9795,94318.08601501124,70687.93351484691,74159.79003904223
9796,101681.18532933209,105118.20113818384,128742.30453088554
9797,28955.101636702642,53609.62570015184,52350.903870282156
9798,72541.8535616494,66770.7719610268,42578.09050777175
9799,69259.40323874609,87811.48842357364,99916.25979106217
9800,87622.75442358422,63715.58493581607,68814.30137166244
9801,42673.647796425415,39277.27958623654,64329.827579267156
9802,82680.39555221786,58954.8543926018,77389.01256557726
9803,74918.81563541277,84996.1790796952,104709.40363310812
9804,111402.78396285218,108447.2360635549,134319.64888465116
9805,16688.508969930885,8890.786472357537,22419.84839059622
9806,91282.04103000513,66990.37368098972,74020.93006249765
9807,88093.25850144222,90723.11965742559,114586.92521522552
9808,72427.40333183952,59212.70052398402,85759.29420945412
9809,41664.63673320034,50918.10268351828,70593.81932380625
9810,58869.96550190234,77745.2119848375,89523.88591316024
9811,56795.92107034236,76642.31829958703,87190.3364174723
9812,63302.43021623775,64423.5090505023,88565.19235263535
9813,54616.60937955156,44376.48443706321,23826.405456027846
9814,51228.78609068385,68781.09077401468,82103.07979866893
9815,87667.14466928192,75900.28256133421,56802.00614706082
9816,47993.20692802825,35721.4304924636,62379.54810376624
9817,17202.13746699496,39698.38585554153,34377.62419180299
9818,77752.3614612681,60226.772985752,85612.18857097138
9819,76557.94787041338,85115.7929575678,105818.11763721118
9820,19187.701777936367,21812.868730337672,11735.191728877515
9821,19187.701777936367,21812.868730337672,11735.191728877515
9822,60622.03393889227,80949.79707171288,90773.80015201736
9823,18838.928304071665,7519.966284401285,21518.51067623296
9824,47840.10774122525,27458.29602350742,26780.328577395052
9825,81296.17540902553,58379.513384107086,59969.941727708
9826,54532.96383808508,72277.00334477487,85384.01460085534
9827,27201.796274359098,51836.920828741124,52166.74302969884
9828,75931.77393078219,53922.54620487153,53110.380038189825
9829,110526.97193280229,101229.89246031424,127900.67250176016
9830,76564.28218882877,61828.38633989486,88100.49128244529
9831,27925.185818537935,22249.185456851712,4443.073482913946
9832,62502.19485925018,70841.7617971092,91504.81361855986
9833,49769.62770182407,68749.48135665015,80475.32909807391
9834,14694.047249653546,28529.98318802128,20252.07086515783
9835,56302.734524569016,51267.904205169834,77110.4027222519
9836,17896.89760864223,20286.419225453865,40696.57287299769
9837,9952.38916897739,29993.85824716967,40707.856570035045
9838,83452.47276387803,69907.98122738073,96336.18052200739
9839,64216.70979639608,63308.96029478028,88176.58641545298
9840,106998.37991481181,87576.39147988494,111269.3818444972
9841,47002.39055179936,22428.628576277733,41047.67698828153
9842,13174.516720641828,30043.225909174515,43309.49547951631
9843,43500.559045021524,42650.92634622308,66959.16859973833
9844,37215.809032069345,25332.839159058745,51809.39099800164
9845,63017.14132279157,41773.46322371779,40208.105943119765
9846,64930.30642612545,83104.29514170144,95683.09650520765
9847,34814.55036365709,52504.65279529683,65703.74549046668
9848,65308.22242867492,66074.4885069603,90383.48133315823
9849,34421.13604946857,14246.519217809746,40556.38777907334
9850,46980.67926377993,53369.77788256588,74777.93556535605
9851,23152.97139086779,32038.13839686664,50872.36661585673
9852,92330.05144697406,98016.63012432173,120484.75311682635
9853,27008.720179898355,44256.497855851434,57816.23549907001
9854,117059.33154055945,96814.47643890255,119627.2868000973
9855,74464.55611993714,62075.235150923836,88686.20298502212
9856,74142.34676035434,70892.00898726676,45452.22086087884
9857,49505.13805282047,71213.6143007891,79056.65614003083
9858,42697.419572400984,60666.172388797604,73572.73529033421
9859,70599.5110817628,79091.71988951978,99770.23713986535
9860,49832.65614109981,25479.70444954988,44906.29735976825
9861,49932.318263016634,37224.25496882408,63895.07100281393
9862,69824.84697695589,57564.41335673578,39152.031189797446
9863,97533.57681489816,73362.28526457197,79315.0878713978
9864,21461.358131827405,45616.89318738745,42434.16006094427
9865,86410.38549276286,93615.90692959155,115208.05475342408
9866,27222.138395998416,51877.16282157411,51779.65323963872
9867,101599.63948115468,104487.37173765563,128350.99476025869
9868,70292.09254377194,48291.57222522462,47971.040045091926
9869,83918.62734877026,59718.85433669134,66633.1762572299
9870,40955.71749754066,61781.990302253274,71217.23427958536
9871,51669.565257694936,69612.98642858413,82513.49598563528
9872,67939.68315532774,46643.07609414926,44623.09485176157
9873,65194.493483265716,85349.93201354823,95367.26969008667
9874,44588.455657864884,20947.702679052694,31458.56892284771
9875,11713.17941440095,13449.33672129033,28706.320776019387
9876,26336.549286753394,32698.929133313963,12543.28909769568
9877,26336.549286753394,32698.929133313963,12543.28909769568
9878,59514.816548982875,38546.27259194539,36767.624481386585
9879,40157.59537590028,55909.76152775068,70926.96606432203
9880,51697.28516308842,66952.42671837096,82488.09886727812
9881,61233.38180303088,78626.58640211522,92092.63113445189
9882,58806.83394723502,77861.54829656598,89418.69242930785
9883,41026.54737115228,60986.126296308285,46333.69899650686
9884,70250.59434849214,63770.83180824679,39993.869045483836
9885,25551.879352363972,50211.2166052137,50173.48544965706
9886,71524.80469005366,52246.409266244824,45130.763440973315
9887,64171.438874715546,66086.83844982326,89935.95156284644
9888,13481.794584615145,26052.79214404228,41705.21610578597
9889,74290.76592042335,92393.76384895259,105012.29661878568
9890,80156.68305523448,56792.80360916613,60081.62635638347
9891,47677.15338585264,42667.57709151705,17454.08280838696
9892,35183.80346304589,14160.520132881496,40165.43428814465
9893,55743.034872428514,71086.42392607726,86563.23100395553
9894,81801.4450061463,83543.0500060569,107704.6642604962
9895,78382.3533250689,59622.77978284851,51015.45136925091
9896,49704.82100499904,71391.8407746746,79267.09725373634
9897,15859.897775116779,36318.318854066674,29482.357291162298
9898,62495.723173928454,51192.909872286495,77863.11543555229
9899,78839.30909361354,91445.9638520449,109347.28193591749
9900,90786.50958072691,85764.45141667742,111963.8917737088
9901,25153.689279897582,42336.9243461294,55924.028066290375
9902,70383.12284723543,63961.501689635996,90254.23656205092
9903,52227.568077171854,69356.54853074049,83116.15151431
9904,88641.64393363745,65202.97675588222,68210.09377133592
9905,5773.592164752007,29415.53562743221,31000.858182018175
9906,70376.7614021797,51200.90064304361,43956.60443549526
9907,33390.1713232524,36052.04390517363,10926.12145488984
